date,LKOH,ROSN,SIBN,SNGS,TATN
2016-07-11,2752.0,328.35,162.35,32.32,317.9
2016-07-12,2777.0,339.4,163.65,32.39,326.35
2016-07-13,2741.0,336.5,162.8,32.345,316.05
2016-07-14,2770.0,336.5,164.3,32.96,318.0
2016-07-15,2792.5,335.0,163.55,32.95,325.6
2016-07-18,2799.0,333.7,162.3,32.66,326.35
2016-07-19,2828.0,329.5,163.0,31.7,323.0
2016-07-20,2840.5,329.05,162.75,31.61,317.3
2016-07-21,2858.0,334.3,164.5,31.96,320.7
2016-07-22,2855.0,334.3,166.3,32.225,319.0
2016-07-25,2829.0,334.0,165.85,31.98,323.0
2016-07-26,2821.0,330.0,164.55,31.61,317.7
2016-07-27,2836.5,329.9,164.6,31.855,319.8
2016-07-28,2887.0,334.0,164.55,31.74,320.95
2016-07-29,2867.0,325.5,165.8,31.205,317.45
2016-08-01,2886.0,325.6,165.6,30.74,320.9
2016-08-02,2781.0,317.35,165.2,30.235,314.45
2016-08-03,2797.0,323.25,165.85,30.295,314.05
2016-08-04,2839.5,329.0,166.3,30.6,328.0
2016-08-05,2815.0,329.9,166.0,30.64,328.5
2016-08-08,2842.5,329.0,165.15,30.595,330.0
2016-08-09,2806.0,329.9,165.0,30.97,326.75
2016-08-10,2738.0,326.6,164.55,30.4,325.3
2016-08-11,2785.0,325.05,164.5,30.6,326.5
2016-08-12,2870.0,330.85,165.0,30.65,332.0
2016-08-15,2922.5,339.0,167.35,30.51,332.6
2016-08-16,2932.5,343.5,168.45,30.51,337.85
2016-08-17,2932.0,345.55,170.3,30.62,334.6
2016-08-18,2956.5,351.85,170.05,30.53,335.0
2016-08-19,2948.0,349.05,170.3,30.37,325.6
2016-08-22,2985.0,351.75,170.6,30.6,331.95
2016-08-23,3014.0,351.0,169.85,30.375,328.2
2016-08-24,3035.0,350.2,173.1,30.26,326.6
2016-08-25,3049.0,348.2,172.65,29.525,325.5
2016-08-26,3025.0,350.55,172.9,30.285,327.55
2016-08-29,2990.5,350.6,173.25,30.6,326.25
2016-08-30,2989.5,348.0,173.05,30.5,325.55
2016-08-31,2913.0,344.7,172.1,31.19,317.75
2016-09-01,2938.0,341.3,171.8,31.345,322.85
2016-09-02,3003.0,349.9,171.4,31.12,321.0
2016-09-05,3053.0,353.6,171.5,31.06,326.5
2016-09-06,3085.0,358.0,171.3,31.22,327.65
2016-09-07,3084.0,364.0,173.8,30.995,331.25
2016-09-08,3108.0,364.75,175.6,31.33,329.8
2016-09-09,3060.5,362.4,174.2,31.3,320.8
2016-09-12,3045.5,367.0,172.9,31.46,319.25
2016-09-13,3037.5,363.9,175.4,31.425,318.4
2016-09-14,3054.0,367.15,175.65,31.385,313.7
2016-09-15,3057.0,367.9,175.7,31.485,318.25
2016-09-16,3028.0,360.85,177.4,30.79,316.7
2016-09-19,3018.0,361.2,175.2,30.64,323.95
2016-09-20,3055.0,358.8,176.45,30.8,324.35
2016-09-21,3048.5,360.0,177.3,31.1,318.45
2016-09-22,3125.0,360.45,178.7,31.12,322.45
2016-09-23,3085.5,356.05,178.4,30.905,323.25
2016-09-26,3060.0,350.35,178.55,30.645,319.15
2016-09-27,3028.0,341.0,178.5,30.1,316.8
2016-09-28,3010.5,341.3,177.45,30.335,319.5
2016-09-29,3082.0,349.2,177.4,30.59,325.85
2016-09-30,3068.0,342.8,176.9,30.71,320.25
2016-10-03,3075.0,346.0,178.45,29.96,320.65
2016-10-04,3077.0,346.6,176.5,29.28,324.45
2016-10-05,3076.0,341.7,175.2,29.175,326.1
2016-10-06,3070.0,343.4,175.75,29.355,326.85
2016-10-07,3050.0,341.5,175.95,29.38,326.85
2016-10-10,3077.5,361.0,177.05,29.5,325.85
2016-10-11,3104.0,362.05,177.25,29.15,327.95
2016-10-12,3117.5,363.15,177.4,29.1,326.9
2016-10-13,3084.5,359.4,177.5,28.945,330.6
2016-10-14,3064.0,353.85,177.3,28.925,328.5
2016-10-17,3030.0,348.0,177.15,28.23,329.05
2016-10-18,3050.0,345.75,177.05,27.955,333.8
2016-10-19,3048.0,345.1,179.8,27.75,331.4
2016-10-20,3037.5,342.8,179.9,27.395,331.5
2016-10-21,3071.0,344.3,180.5,27.435,331.3
2016-10-24,3094.5,347.75,180.95,27.08,331.0
2016-10-25,3098.0,348.7,180.7,27.1,338.95
2016-10-26,3081.5,347.6,182.85,27.295,332.6
2016-10-27,3099.0,346.7,185.55,27.12,334.45
2016-10-28,3104.0,349.9,184.9,27.235,338.4
2016-10-31,3100.0,347.65,184.7,27.015,355.0
2016-11-01,3106.0,354.8,185.4,27.445,362.55
2016-11-02,2983.0,348.15,184.5,28.6,355.9
2016-11-03,2984.0,342.0,184.75,28.5,355.0
2016-11-07,2991.0,341.0,182.1,28.23,355.9
2016-11-08,3030.0,340.5,180.2,28.685,353.8
2016-11-09,3058.5,347.6,182.55,29.5,364.6
2016-11-10,3145.0,351.05,186.4,29.5,375.0
2016-11-11,3092.0,342.1,182.0,29.5,357.45
2016-11-14,3064.0,337.7,179.55,29.665,361.0
2016-11-15,3043.0,338.0,182.0,29.505,363.7
2016-11-16,3063.0,339.25,185.0,29.415,381.95
2016-11-17,3105.0,338.15,186.0,29.52,399.55
2016-11-18,3084.5,337.0,186.8,29.595,386.8
2016-11-21,3127.0,340.55,189.85,29.43,398.0
2016-11-22,3112.0,341.8,190.0,29.18,385.85
2016-11-23,3175.0,347.45,192.75,29.19,392.4
2016-11-24,3176.5,346.55,198.85,29.025,389.6
2016-11-25,3154.5,341.5,196.6,29.1,386.1
2016-11-28,3145.5,336.6,193.25,29.125,391.0
2016-11-29,3147.0,336.75,196.95,29.905,384.0
2016-11-30,3188.0,340.2,199.9,29.97,388.3
2016-12-01,3210.0,338.5,200.3,30.065,398.5
2016-12-02,3286.0,340.0,202.4,29.635,397.8
2016-12-05,3300.0,351.5,204.0,30.115,413.7
2016-12-06,3267.5,352.65,205.0,30.45,422.95
2016-12-07,3287.0,356.25,203.9,30.35,423.5
2016-12-08,3359.5,375.85,209.95,31.0,417.8
2016-12-09,3371.0,370.8,206.85,30.905,417.3
2016-12-12,3375.0,388.15,206.55,30.2,394.0
2016-12-13,3328.5,397.8,206.55,30.57,405.95
2016-12-14,3352.0,403.05,206.1,30.5,395.0
2016-12-15,3383.5,400.45,207.55,30.88,405.0
2016-12-16,3352.0,410.5,208.0,31.0,403.35
2016-12-19,3350.5,402.6,207.85,31.02,398.8
2016-12-20,3415.0,400.15,209.25,30.87,410.0
2016-12-21,3439.0,399.65,208.9,30.48,410.95
2016-12-22,3368.0,391.6,208.05,29.885,399.85
2016-12-23,3396.0,382.85,208.35,30.03,394.65
2016-12-26,3418.0,388.65,207.05,29.775,397.55
2016-12-27,3428.5,398.0,208.6,30.02,402.95
2016-12-28,3344.0,398.2,211.7,30.005,410.3
2016-12-29,3424.5,398.8,214.15,30.965,420.4
2016-12-30,3449.0,402.8,214.0,30.95,427.0
2017-01-03,3575.0,419.5,222.6,31.93,445.2
2017-01-04,3479.5,406.4,232.2,31.8,446.4
2017-01-05,3379.0,399.0,229.1,31.595,424.25
2017-01-06,3365.0,392.5,228.35,31.69,423.45
2017-01-09,3384.5,394.0,228.5,31.3,425.8
2017-01-10,3399.0,404.4,228.7,31.315,428.6
2017-01-11,3394.5,397.5,228.95,31.3,431.25
2017-01-12,3300.0,390.95,230.3,31.36,438.0
2017-01-13,3290.0,388.0,227.3,31.41,433.1
2017-01-16,3240.0,392.2,225.3,31.355,427.25
2017-01-17,3233.0,391.7,226.8,31.205,423.05
2017-01-18,3224.0,387.0,227.45,31.12,420.0
2017-01-19,3195.0,380.75,225.85,31.425,412.15
2017-01-20,3180.0,387.5,225.9,31.7,411.15
2017-01-23,3176.5,390.2,220.9,31.235,401.8
2017-01-24,3190.0,388.15,223.3,31.38,411.7
2017-01-25,3215.0,383.7,224.2,31.79,409.8
2017-01-26,3376.5,389.0,228.0,32.695,429.95
2017-01-27,3486.0,402.0,227.3,32.525,435.0
2017-01-30,3408.0,399.0,226.35,32.23,421.0
2017-01-31,3370.0,400.6,230.7,32.35,406.7
2017-02-01,3375.0,401.5,230.25,32.3,408.8
2017-02-02,3364.5,397.3,231.7,31.975,404.9
2017-02-03,3370.5,397.85,233.95,32.665,404.4
2017-02-06,3338.0,394.0,230.8,32.57,401.95
2017-02-07,3379.0,389.7,232.25,32.75,399.0
2017-02-08,3299.0,378.05,232.15,32.675,406.0
2017-02-09,3266.5,379.8,229.85,32.525,398.95
2017-02-10,3245.5,377.6,229.3,32.19,398.3
2017-02-13,3279.0,379.0,230.15,31.83,395.45
2017-02-14,3250.0,369.85,226.5,31.995,385.2
2017-02-15,3211.0,360.0,230.05,31.995,377.5
2017-02-16,3232.0,362.0,230.25,32.195,380.5
2017-02-17,3198.5,354.0,233.8,31.61,367.1
2017-02-20,3180.0,349.0,232.85,31.545,365.0
2017-02-21,3199.5,354.0,232.0,31.415,366.15
2017-02-22,3175.5,347.0,234.0,30.53,364.5
2017-02-24,3184.0,343.0,233.2,30.64,360.0
2017-02-27,3135.0,331.05,229.85,29.715,351.9
2017-02-28,3086.0,331.1,229.0,29.395,340.95
2017-03-01,3120.0,341.8,224.0,29.875,355.95
2017-03-02,3086.0,336.6,223.15,29.66,365.0
2017-03-03,3085.0,336.5,218.6,29.61,364.0
2017-03-06,3078.5,332.0,216.45,29.64,370.0
2017-03-07,3070.0,329.1,203.8,29.2,354.95
2017-03-09,2970.0,318.85,199.45,29.195,342.7
2017-03-10,3028.0,315.0,197.45,28.2,341.1
2017-03-13,3051.0,318.25,206.5,28.35,363.4
2017-03-14,3080.0,315.4,209.8,28.655,365.4
2017-03-15,3088.0,314.7,204.8,28.435,356.0
2017-03-16,3095.0,313.95,202.0,28.65,371.0
2017-03-17,3130.0,314.45,204.5,28.935,368.7
2017-03-20,3092.5,311.15,202.45,29.47,364.45
2017-03-21,3101.0,316.0,198.65,29.655,364.7
2017-03-22,3120.5,320.35,198.8,30.075,365.5
2017-03-23,3066.0,317.95,199.4,29.55,359.95
2017-03-24,3017.5,315.65,200.5,29.425,349.0
2017-03-27,3003.0,309.8,199.5,29.0,347.35
2017-03-28,3055.0,314.6,198.6,29.5,351.9
2017-03-29,3061.0,322.2,201.3,29.53,354.0
2017-03-30,2982.0,328.7,204.5,29.37,359.9
2017-03-31,2981.0,323.5,203.7,29.45,347.65
2017-04-03,3026.5,328.4,207.95,29.18,351.0
2017-04-04,3050.0,331.7,207.35,29.535,352.35
2017-04-05,3057.0,338.2,208.05,29.7,369.85
2017-04-06,3057.5,337.95,210.65,30.0,369.45
2017-04-07,2991.0,335.95,207.3,29.66,357.7
2017-04-10,2956.0,327.2,204.35,28.5,343.3
2017-04-11,2968.0,330.5,202.6,28.235,342.15
2017-04-12,2949.5,325.1,200.65,27.32,334.95
2017-04-13,2910.0,321.9,199.9,27.365,330.0
2017-04-14,2864.5,315.75,201.5,26.785,325.0
2017-04-17,2880.0,323.25,205.7,27.21,329.0
2017-04-18,2828.5,318.4,206.3,26.965,323.25
2017-04-19,2859.0,315.05,203.5,26.54,326.65
2017-04-20,2858.0,316.6,200.85,26.49,324.45
2017-04-21,2850.0,317.4,200.45,26.675,326.85
2017-04-24,2919.0,320.3,199.4,27.135,331.6
2017-04-25,2957.0,320.15,200.0,27.64,335.1
2017-04-26,2970.0,326.05,200.15,28.56,339.8
2017-04-27,2885.0,318.35,197.9,28.13,361.2
2017-04-28,2818.0,317.25,200.35,27.91,377.0
2017-05-02,2864.0,316.0,202.0,28.105,371.35
2017-05-03,2770.0,311.65,200.85,28.505,361.0
2017-05-04,2780.0,310.0,199.7,28.615,368.25
2017-05-05,2811.5,312.45,199.25,28.46,368.3
2017-05-10,2917.0,315.05,198.9,29.2,373.5
2017-05-11,2840.0,312.35,197.0,28.7,372.35
2017-05-12,2856.0,307.5,196.55,28.5,375.5
2017-05-15,2876.0,314.15,196.4,28.22,386.5
2017-05-16,2890.5,312.9,192.7,28.075,384.0
2017-05-17,2870.0,311.55,192.8,28.25,393.5
2017-05-18,2877.0,305.0,193.4,27.84,392.8
2017-05-19,2850.0,306.1,193.55,27.25,392.25
2017-05-22,2811.0,307.3,195.35,26.9,389.35
2017-05-23,2825.0,312.4,196.2,27.81,392.0
2017-05-24,2804.0,307.0,197.8,27.695,400.0
2017-05-25,2798.0,306.4,201.4,29.36,389.5
2017-05-26,2796.5,304.0,199.95,29.705,388.0
2017-05-29,2794.5,307.25,198.1,30.99,388.8
2017-05-30,2825.0,305.0,202.45,31.18,387.0
2017-05-31,2753.0,301.55,202.0,30.28,384.5
2017-06-01,2700.0,301.45,198.0,27.15,378.45
2017-06-02,2734.0,301.0,196.0,26.62,380.3
2017-06-05,2734.5,305.0,198.95,26.985,376.3
2017-06-06,2721.5,302.55,200.25,26.815,363.4
2017-06-07,2705.0,308.0,198.4,26.36,358.0
2017-06-08,2735.0,307.5,196.05,26.195,359.9
2017-06-09,2774.0,306.0,196.45,26.23,360.0
2017-06-13,2760.5,312.15,194.3,25.795,360.3
2017-06-14,2730.0,304.3,190.4,25.2,365.65
2017-06-15,2712.0,301.6,187.0,24.81,365.0
2017-06-16,2685.0,306.5,186.65,24.89,350.1
2017-06-19,2779.5,311.0,188.4,24.85,368.55
2017-06-20,2769.0,316.0,189.25,25.785,369.0
2017-06-21,2728.5,318.4,192.0,25.5,376.4
2017-06-22,2760.5,319.0,192.4,25.67,373.1
2017-06-23,2775.0,322.0,184.9,25.71,371.85
2017-06-26,2767.0,321.0,182.85,25.115,370.0
2017-06-27,2800.0,327.3,184.85,25.76,372.25
2017-06-28,2874.5,332.4,183.9,25.965,380.9
2017-06-29,2873.0,333.0,183.45,25.78,378.85
2017-06-30,2872.5,323.0,181.15,25.67,375.6
2017-07-03,2920.0,329.4,181.1,26.18,389.15
2017-07-04,2933.0,332.4,182.25,26.55,383.4
2017-07-05,2951.5,327.2,183.3,26.705,388.5
2017-07-06,2985.0,324.5,186.3,26.735,370.95
2017-07-07,2856.0,317.8,187.2,26.4,369.1
2017-07-10,2859.0,320.5,186.7,26.22,365.5
2017-07-11,2875.0,319.6,187.6,26.4,367.05
2017-07-12,2914.5,320.55,190.65,26.755,374.0
2017-07-13,2908.5,318.0,186.3,27.05,377.8
2017-07-14,2923.0,318.0,189.95,26.67,378.0
2017-07-17,2880.0,315.9,190.9,26.85,377.3
2017-07-18,2840.0,315.1,191.75,26.41,371.75
2017-07-19,2896.0,318.5,194.5,26.93,386.5
2017-07-20,2896.0,317.85,198.0,26.7,386.7
2017-07-21,2842.0,317.4,197.15,26.465,385.1
2017-07-24,2826.5,313.3,193.55,26.92,386.75
2017-07-25,2835.0,314.15,194.3,26.49,380.2
2017-07-26,2833.0,310.0,197.45,26.42,389.8
2017-07-27,2851.5,310.0,198.1,26.3,388.1
2017-07-28,2794.0,305.9,197.55,26.15,379.0
2017-07-31,2797.5,311.3,199.6,26.62,390.1
2017-08-01,2864.5,316.1,202.4,27.57,389.8
2017-08-02,2938.0,322.0,203.5,27.56,392.0
2017-08-03,2930.0,317.0,203.15,27.62,392.6
2017-08-04,2903.0,316.0,203.0,27.07,382.95
2017-08-07,2917.5,316.25,206.0,27.2,387.0
2017-08-08,2974.0,315.0,207.6,27.5,401.0
2017-08-09,2939.0,309.25,206.0,27.16,389.9
2017-08-10,2901.5,305.0,207.15,27.05,388.15
2017-08-11,2860.0,303.95,206.0,26.325,379.45
2017-08-14,2883.5,305.0,205.55,26.215,377.0
2017-08-15,2874.0,304.9,204.5,26.535,377.35
2017-08-16,2846.5,302.05,206.3,26.315,379.25
2017-08-17,2841.0,301.75,205.8,26.59,381.5
2017-08-18,2829.0,300.05,208.9,26.39,380.95
2017-08-21,2854.5,301.1,210.2,26.34,375.5
2017-08-22,2897.0,300.95,209.8,26.48,381.25
2017-08-23,2893.5,303.2,205.45,26.74,382.15
2017-08-24,2894.0,301.0,203.5,26.895,383.2
2017-08-25,2915.0,301.5,206.65,26.68,385.5
2017-08-28,2920.0,300.95,207.1,26.6,388.0
2017-08-29,2894.0,301.0,206.5,26.46,382.85
2017-08-30,2905.0,307.0,208.0,26.665,381.55
2017-08-31,2940.5,304.0,207.55,27.0,388.0
2017-09-01,2915.0,304.1,207.95,27.25,386.15
2017-09-04,2895.0,302.6,205.6,27.285,385.4
2017-09-05,2883.5,302.85,206.25,27.6,386.0
2017-09-06,2919.0,303.0,207.5,27.715,392.5
2017-09-07,2876.0,306.0,210.3,27.025,389.4
2017-09-08,2925.0,314.95,216.0,27.77,395.85
2017-09-11,2909.0,314.2,224.05,28.02,391.05
2017-09-12,2961.5,314.6,223.1,28.04,391.35
2017-09-13,2938.0,314.75,224.15,27.9,384.5
2017-09-14,2970.0,319.3,221.75,27.9,391.05
2017-09-15,2978.5,319.7,222.3,28.15,396.6
2017-09-18,3032.5,318.0,225.4,28.26,395.5
2017-09-19,3025.0,313.0,224.35,28.495,391.05
2017-09-20,2985.0,315.0,223.2,28.83,399.95
2017-09-21,2991.5,316.7,222.2,28.88,409.4
2017-09-22,2970.0,316.7,218.8,28.725,402.35
2017-09-25,3039.5,321.55,218.7,29.18,412.1
2017-09-26,3022.0,323.45,223.2,29.01,405.7
2017-09-27,3064.5,324.5,226.0,29.44,410.95
2017-09-28,3065.0,321.9,229.0,29.47,411.65
2017-09-29,3064.0,318.95,227.0,29.5,411.25
2017-10-02,3044.5,315.0,225.35,29.49,403.15
2017-10-03,3054.0,316.15,226.35,29.24,404.85
2017-10-04,3038.5,318.3,225.75,29.3,414.8
2017-10-05,3054.0,319.95,227.7,29.38,419.95
2017-10-06,3060.0,320.6,227.0,29.54,425.0
2017-10-09,3052.5,319.1,227.55,29.52,421.1
2017-10-10,3037.5,319.3,226.8,29.55,424.35
2017-10-11,3040.0,320.5,226.85,29.795,427.9
2017-10-12,3035.0,319.15,225.95,29.9,428.6
2017-10-13,3018.0,320.0,227.05,29.785,430.2
2017-10-16,3020.0,324.85,235.0,29.805,429.75
2017-10-17,3003.0,328.0,233.15,29.6,425.3
2017-10-18,3011.0,326.1,234.7,29.5,421.05
2017-10-19,2985.0,321.55,235.0,29.33,415.55
2017-10-20,2994.0,321.8,234.7,29.52,424.85
2017-10-23,2997.0,316.5,231.15,29.4,418.95
2017-10-24,3018.0,316.8,236.4,29.27,422.6
2017-10-25,3005.0,312.7,231.75,29.11,412.0
2017-10-26,2996.0,311.15,233.65,28.8,408.35
2017-10-27,3064.5,322.0,234.95,29.375,419.85
2017-10-30,3058.0,321.0,235.95,29.6,424.3
2017-10-31,3096.0,318.7,245.0,29.175,436.0
2017-11-01,3144.5,323.1,247.05,29.77,444.4
2017-11-02,3150.0,318.5,246.0,29.195,439.0
2017-11-03,3168.5,317.8,250.6,29.315,437.5
2017-11-07,3325.0,329.95,262.5,30.11,491.95
2017-11-08,3336.0,333.05,256.85,30.6,490.0
2017-11-09,3368.0,336.9,260.1,30.605,491.35
2017-11-10,3344.5,329.35,256.9,29.9,487.0
2017-11-13,3326.0,325.0,259.9,29.78,484.3
2017-11-14,3325.0,314.3,257.9,30.225,487.5
2017-11-15,3296.0,302.2,256.7,29.155,479.6
2017-11-16,3304.0,303.5,255.2,28.995,471.0
2017-11-17,3304.5,300.7,258.05,29.085,468.85
2017-11-20,3281.0,300.05,257.0,29.33,471.0
2017-11-21,3319.5,299.8,261.5,29.41,492.35
2017-11-22,3369.0,302.0,259.6,29.155,488.95
2017-11-23,3380.0,302.3,259.2,29.15,483.95
2017-11-24,3395.0,303.8,262.45,29.37,479.5
2017-11-27,3365.0,299.9,263.3,28.95,483.9
2017-11-28,3343.0,301.3,260.5,29.155,480.0
2017-11-29,3308.5,294.45,255.85,28.185,467.65
2017-11-30,3292.5,293.6,251.0,27.5,456.7
2017-12-01,3344.0,292.0,253.85,27.705,459.75
2017-12-04,3390.5,292.7,253.4,27.405,511.45
2017-12-05,3403.0,293.4,252.95,27.33,506.7
2017-12-06,3403.0,292.4,250.35,27.99,510.9
2017-12-07,3374.5,292.5,249.55,27.67,507.0
2017-12-08,3388.5,293.75,245.35,27.7,503.1
2017-12-11,3432.5,297.55,251.45,28.895,516.95
2017-12-12,3473.5,303.1,253.9,29.01,517.0
2017-12-13,3458.0,298.85,252.5,29.095,503.0
2017-12-14,3453.5,300.7,252.0,29.3,492.8
2017-12-15,3420.0,299.65,251.0,28.915,487.55
2017-12-18,3395.5,296.5,251.0,28.815,503.0
2017-12-19,3402.0,293.65,248.0,28.4,491.65
2017-12-20,3373.0,293.3,244.65,28.035,477.3
2017-12-21,3332.5,293.8,243.8,28.185,471.95
2017-12-22,3347.0,293.75,245.55,28.235,481.6
2017-12-25,3320.0,298.0,249.0,27.755,481.75
2017-12-26,3288.0,296.55,249.65,27.505,483.0
2017-12-27,3283.5,295.45,249.95,27.66,482.4
2017-12-28,3317.0,289.85,245.5,28.09,477.95
2017-12-29,3334.5,291.5,244.1,27.89,478.8
2018-01-03,3421.5,297.95,242.5,27.905,486.8
2018-01-04,3501.0,307.0,243.7,28.175,502.0
2018-01-05,3569.5,311.95,244.2,28.22,500.9
2018-01-09,3628.5,315.1,249.1,28.32,511.3
2018-01-10,3641.0,317.75,253.0,28.475,510.3
2018-01-11,3687.5,325.0,255.7,28.4,508.95
2018-01-12,3908.0,324.35,259.9,28.8,515.55
2018-01-15,3876.5,319.95,258.55,28.845,518.15
2018-01-16,3862.0,317.5,259.1,29.245,528.95
2018-01-17,3851.5,326.5,262.05,29.945,546.0
2018-01-18,3855.0,333.1,269.95,30.47,560.0
2018-01-19,3825.5,328.0,266.45,30.2,551.2
2018-01-22,3870.0,332.95,268.5,30.3,567.15
2018-01-23,3841.5,335.0,269.35,30.1,564.4
2018-01-24,3850.0,344.5,269.0,30.4,569.7
2018-01-25,3825.0,351.5,277.9,30.8,573.8
2018-01-26,3821.0,351.8,276.7,30.38,580.0
2018-01-29,3778.0,346.35,279.6,30.665,578.6
2018-01-30,3713.0,342.1,280.1,30.3,565.4
2018-01-31,3728.0,343.2,279.1,28.74,565.2
2018-02-01,3760.5,344.95,281.2,29.26,578.65
2018-02-02,3797.0,339.9,283.7,28.955,579.0
2018-02-05,3752.0,338.3,281.2,29.55,564.4
2018-02-06,3655.5,330.0,274.0,28.605,542.7
2018-02-07,3735.0,336.0,281.9,29.415,563.1
2018-02-08,3686.0,326.65,286.2,28.87,555.5
2018-02-09,3617.5,324.55,280.15,28.315,536.7
2018-02-12,3656.5,325.3,281.45,28.23,536.0
2018-02-13,3729.5,325.4,282.3,28.45,549.75
2018-02-14,3709.0,326.0,280.0,28.24,554.0
2018-02-15,3730.0,324.3,283.95,28.265,560.0
2018-02-16,3751.0,324.2,278.05,28.505,569.0
2018-02-19,3715.0,324.0,282.3,28.48,569.05
2018-02-20,3744.0,322.0,281.6,28.415,574.8
2018-02-21,3808.5,333.5,281.95,29.12,586.3
2018-02-22,3836.0,337.3,283.05,29.2,599.5
2018-02-26,3839.5,341.8,284.65,29.485,602.0
2018-02-27,3838.5,337.5,286.9,29.13,606.2
2018-02-28,3776.5,330.5,283.9,28.715,594.0
2018-03-01,3754.0,323.5,294.8,28.52,594.8
2018-03-02,3749.5,319.5,291.45,28.22,595.0
2018-03-05,3730.0,320.5,291.85,28.645,600.4
2018-03-06,3744.0,318.7,294.65,28.625,604.0
2018-03-07,3721.0,315.0,291.85,28.3,595.25
2018-03-09,3789.0,313.25,292.75,28.63,604.0
2018-03-12,3770.0,314.7,290.05,29.15,606.8
2018-03-13,3773.0,312.0,288.0,29.365,606.5
2018-03-14,3742.0,310.35,286.7,29.17,602.95
2018-03-15,3800.0,314.2,284.5,29.18,606.7
2018-03-16,3874.5,319.3,289.05,29.41,613.25
2018-03-19,3815.0,316.0,290.35,29.055,611.0
2018-03-20,3860.0,317.55,292.45,29.175,620.0
2018-03-21,3874.0,317.5,292.9,29.13,618.8
2018-03-22,3857.0,316.15,290.0,28.805,616.75
2018-03-23,3874.5,314.5,288.0,28.885,618.35
2018-03-26,3800.0,308.05,288.45,28.1,603.5
2018-03-27,3878.0,309.65,296.95,28.3,605.5
2018-03-28,3927.0,308.8,295.25,28.45,604.0
2018-03-29,3991.5,316.35,295.1,28.665,615.0
2018-03-30,3961.0,313.9,295.85,28.37,611.6
2018-04-02,3955.5,309.05,299.15,28.5,598.3
2018-04-03,3951.0,313.25,298.9,28.33,604.95
2018-04-04,3939.0,319.6,303.35,28.51,599.75
2018-04-05,3990.0,322.65,314.0,28.94,614.55
2018-04-06,3939.0,319.6,312.05,28.94,610.0
2018-04-09,3620.0,299.5,297.4,28.16,596.7
2018-04-10,3900.0,309.0,296.25,29.095,641.1
2018-04-11,4070.0,324.0,288.8,29.25,650.25
2018-04-12,3979.0,333.0,296.75,29.69,655.65
2018-04-13,3902.0,323.0,296.7,29.095,647.75
2018-04-16,3892.0,319.0,302.1,29.17,650.0
2018-04-17,3940.0,329.5,306.5,29.12,657.0
2018-04-18,4030.0,333.1,310.1,29.54,660.55
2018-04-19,4015.0,337.3,302.35,29.345,660.0
2018-04-20,3985.0,338.95,301.1,29.36,657.1
2018-04-23,3974.0,351.0,304.3,29.09,659.45
2018-04-24,3999.5,352.25,299.85,29.25,661.0
2018-04-25,4029.0,370.0,297.0,29.115,666.0
2018-04-26,4140.0,375.0,302.3,29.85,680.0
2018-04-27,4212.0,380.0,305.0,29.695,685.25
2018-04-28,4178.5,381.0,306.0,29.55,680.7
2018-04-30,4156.5,383.0,308.2,29.44,671.05
2018-05-02,4141.0,401.05,309.0,29.32,671.0
2018-05-03,4068.0,387.15,304.1,29.235,650.0
2018-05-04,4108.0,386.75,307.85,29.405,659.35
2018-05-07,4121.0,388.25,315.5,29.305,654.15
2018-05-08,4180.0,393.05,313.7,29.58,666.95
2018-05-10,4235.0,395.7,313.65,29.39,671.8
2018-05-11,4383.0,401.45,332.45,29.685,677.55
2018-05-14,4407.5,403.55,325.1,30.0,685.25
2018-05-15,4392.0,394.85,326.15,29.76,679.55
2018-05-16,4410.0,389.8,329.85,29.81,676.0
2018-05-17,4354.0,381.85,323.0,29.705,672.1
2018-05-18,4450.0,387.0,325.0,29.7,681.5
2018-05-21,4398.5,386.9,327.45,29.535,685.0
2018-05-22,4360.0,385.55,332.45,29.745,676.05
2018-05-23,4263.0,377.7,333.1,29.42,664.3
2018-05-24,4230.0,378.0,332.25,29.165,664.0
2018-05-25,4248.0,378.3,331.0,29.135,667.6
2018-05-28,4290.0,379.55,331.2,28.875,663.35
2018-05-29,4224.0,383.0,329.9,28.4,675.95
2018-05-30,4246.5,381.05,328.95,28.48,669.5
2018-05-31,4209.0,385.3,321.9,28.63,666.5
2018-06-01,4205.5,382.55,318.0,28.86,665.55
2018-06-04,4299.0,384.9,321.7,29.275,670.45
2018-06-05,4278.0,381.95,326.0,29.02,673.85
2018-06-06,4264.5,380.8,326.0,28.795,668.5
2018-06-07,4250.0,380.05,327.2,29.295,668.0
2018-06-08,4159.5,381.0,326.1,28.36,653.3
2018-06-09,4191.0,382.15,327.3,28.535,656.35
2018-06-11,4159.5,384.55,329.75,28.685,653.0
2018-06-13,4140.0,382.0,322.95,28.895,655.0
2018-06-14,4090.0,381.7,320.0,29.05,642.05
2018-06-15,4055.0,383.25,323.55,28.26,650.0
2018-06-18,4045.5,387.0,322.0,28.375,641.0
2018-06-19,4091.0,392.35,320.0,28.71,646.05
2018-06-20,4132.0,390.2,315.1,29.295,655.0
2018-06-21,4135.0,392.75,314.75,28.85,661.45
2018-06-22,4125.0,390.8,312.4,28.435,656.65
2018-06-25,4140.0,393.95,308.95,28.3,672.65
2018-06-26,4154.0,389.3,309.2,28.39,660.45
2018-06-27,4222.0,394.6,311.0,28.39,674.15
2018-06-28,4230.5,396.5,313.6,28.255,658.0
